"ID","Path","Filename","Size_Bytes","Modified_Time","SHA256","Artifact_Type","Expected_By_Original_Prompt","Status","Notes"
"REC-0173","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_41.txt","S_SINGLE_41.txt","37","2026-08-31T20:08:36.0803151+02:00","96A60266ED972FEEEEC36542E8B8499BAA6780EF37DF6E7C38C922FEAC7A7BBD","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0174","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_42.txt","S_SINGLE_42.txt","38","2026-08-31T20:08:36.0953133+02:00","B56CC1E0EE0359F760840C8B46903F0E77223BAE20FDD5A03363E3E8A4C8454C","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0175","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_43.txt","S_SINGLE_43.txt","38","2026-08-31T20:08:36.1083113+02:00","9B918B5C990351DFB385BCCE89174831A694B59E9965E04CE71DC40D7B484E1E","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0176","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_44.txt","S_SINGLE_44.txt","38","2026-08-31T20:08:36.1223145+02:00","4D07138FD7D20964C6410F837AA1DCFFF253AFF4933C17EE4044A2BDCE0A2351","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0177","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_45.txt","S_SINGLE_45.txt","38","2026-08-31T20:08:36.1363127+02:00","E6F0F2E7F8B51A71AB046A78675EDF8D4F344911779E83BBD7FE1DFA3894E3FB","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0178","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_46.txt","S_SINGLE_46.txt","38","2026-08-31T20:08:36.1523155+02:00","DBB5BCB0A7F14CFC74BDBC277739E25DAABEEEA41EBC8B65CBC8275FA5BCD8E4","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0179","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_47.txt","S_SINGLE_47.txt","38","2026-08-31T20:08:36.1713145+02:00","752ADFFEDD35D345420E70C384E70891EB75A35EB5455712ABDF653B3EC8CFC1","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0180","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_48.txt","S_SINGLE_48.txt","38","2026-08-31T20:08:36.1863116+02:00","813666FAE5674CDFF103FFC1E555452380DAB18EA03B8826563842601D2E9CDC","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0181","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_49.txt","S_SINGLE_49.txt","38","2026-08-31T20:08:36.2023140+02:00","1A050EF3697EB5F8496FF33868005BA675CCA5E6DB11BAB6BD713F8E43B04C54","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0182","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_50.txt","S_SINGLE_50.txt","38","2026-08-31T20:08:36.2163151+02:00","A5FA3DAA8A9153832B3DEE7F099CAC146AD5771229D8F4D4999077D3E931BF37","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0183","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_51.txt","S_SINGLE_51.txt","38","2026-08-31T20:08:36.2343104+02:00","1DADE86FC490391D7F1AD696DDA3D8BE988A0FEB8B67C2F2BAADDE2BB31A9394","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0184","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_52.txt","S_SINGLE_52.txt","38","2026-08-31T20:08:36.2493134+02:00","914E8A9CC55E15C2CC225ABFA4EF8387AE1B20D2F88F8FE7E51108C4CF14EF5F","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0185","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_53.txt","S_SINGLE_53.txt","38","2026-08-31T20:08:36.2633109+02:00","8370E2A4292F6738052041C0C411BC52B51859A9CC1684F5792F5C36FEE65307","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0186","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_54.txt","S_SINGLE_54.txt","38","2026-08-31T20:08:36.2763125+02:00","1C840983267BCE8FE1253F607F9EAC85ACD66A752EF55FD222264482418DD8CA","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0187","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_55.txt","S_SINGLE_55.txt","38","2026-08-31T20:08:36.2893143+02:00","4AD1000B4BBDBDC68D7EB25A10AEFD30733F7AD75AFAAFA51C2EFD651FA13EF6","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0188","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_56.txt","S_SINGLE_56.txt","31","2026-08-31T20:08:36.3023130+02:00","AC3DA904459A32CCA141D5B298EB1A00A40703F4454A25C200C3805E65B82F9B","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0189","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\S_SINGLE_57.txt","S_SINGLE_57.txt","31","2026-08-31T20:08:36.3163145+02:00","C900A4ECD655D78899FCDEAC4CEE0CE635830B24FF670F9F030501609EF2547E","SUBSET_OR_PATH_LIST","NO","COMPLETE","Referenced_By=SET_MANIFEST.csv; Complete candidate set/list referenced by SET_MANIFEST.csv; not evidence that the subset was executed."
"REC-0190","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\sets\SET_MANIFEST.csv","SET_MANIFEST.csv","14251","2026-08-31T20:08:36.6483120+02:00","6CBA6906495CC53A8149B2B512E5377FA03027C4E77D9FA91B872A4236BABD48","SET_MANIFEST","NO","COMPLETE","Referenced_By=interrupted main report and recovery reconstruction; Complete preserved auxiliary artifact."
"REC-0191","C:\FPGA\FPGA_AHD\reports\Raport_incydentu_G2B_LUT1_2026-08-31.md","Raport_incydentu_G2B_LUT1_2026-08-31.md","27617","2026-08-31T19:18:52.5186546+02:00","54B3FAAD42633F2104D9D5AF0C6D113D40105A1B67929E13834709E15042435F","INCIDENT_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Pre-existing source-tree incident report referenced by the interrupted drafts."
"REC-0192","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\G2B_ROUTED.dcp","G2B_ROUTED.dcp","57900063","2026-08-31T06:09:56.5203684+02:00","EAE2DEF4B05A04241A36B79BEF154FB455A53DB91F8C6078FCFC75A30E2ACF83","SEALED_DCP","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Primary sealed Gen12 DCP provenance anchor."
"REC-0193","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\BUS_SKEW.rpt","BUS_SKEW.rpt","5579","2026-08-31T06:30:55.5794490+02:00","0E03F88CAD64BA2DC1C1BED1E1A13FF2E0CF674EF940B712FE1148956B30CDE9","HISTORICAL_BUS_SKEW_REPORT","NO","PARTIAL","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical aggregate report ends after Groups 1-8; Group 9 incomplete."
"REC-0194","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\ROUTE_STATUS.rpt","ROUTE_STATUS.rpt","651","2026-08-31T06:10:03.4450989+02:00","992F40C30E1345C4C777B6F52C929CE3CCE2B218A5C87948B1E2DC9F0A2BFC46","ROUTE_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical route-status control referenced by the static review."
"REC-0195","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\TIMING_SUMMARY.rpt","TIMING_SUMMARY.rpt","85456457","2026-08-31T06:11:37.1494739+02:00","ECDD5D4F8F87DCAA77C7A5E3E7511911A4CDE0034547D3D8129E3DEE31165C69","TIMING_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical broad timing-summary control; not exact 58x19 control."
"REC-0196","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\ROUTED_SETUP_TIMING.rpt","ROUTED_SETUP_TIMING.rpt","5424335","2026-08-31T06:11:43.1871359+02:00","F07BA01FDBFB479CB16D1EBEF5259BBDDF5BE872E99B69C7A9C03FA8D88E82D1","TIMING_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical broad setup report used for one recovered path finding."
"REC-0197","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\ROUTED_HOLD_TIMING.rpt","ROUTED_HOLD_TIMING.rpt","6681570","2026-08-31T06:11:50.6605682+02:00","375FFE75AFB1341EDDEFF3C2B0FA29558A776949A413886213D34F7802B48AFA","TIMING_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical broad hold report referenced by the static review."
"REC-0198","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\CHECK_TIMING.rpt","CHECK_TIMING.rpt","3675","2026-08-31T06:11:51.2785549+02:00","F557FED9F69247011E8EE23FE12EF2DF15580FA12E9A6A63E6E0E0E5DF9570F5","METHODOLOGY_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical check_timing output; not a Gen12 report_methodology result."
"REC-0199","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\CDC.rpt","CDC.rpt","324851","2026-08-31T06:12:10.8839546+02:00","FD1962A3353C5F6288989A39453C038709F5C1F41F1D6422D74D9AD28D5F553E","CDC_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Authoritative raw Gen12 CDC report used by recovered correlation."
"REC-0200","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_12\G2B_OPERATION_COUNTS.txt","G2B_OPERATION_COUNTS.txt","134","2026-08-31T05:58:42.2903986+02:00","092B3D0B3301CB4D6BB72AB339E3910B2049C11B42AA4A85009E4F6EE7F0A848","OPERATION_COUNTS","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical operation-count receipt."
"REC-0201","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_LAUNCH_20260831_12\G2B_BUILD_LAUNCH_RECEIPT.txt","G2B_BUILD_LAUNCH_RECEIPT.txt","1340","2026-08-31T09:36:03.8034680+02:00","3328FB3345FB0862FEDF16D9EACB2A915234ACF72E3748AB0A8A14FF33698D5A","LAUNCH_RECEIPT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical Gen12 launch receipt."
"REC-0202","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_LAUNCH_20260831_12\vivado.log","vivado.log","467036","2026-08-31T06:31:57.7019820+02:00","8739F46A699987209D2BD453686D15FCEA88B9CBEC586EB06C52F0E51302F0BF","HISTORICAL_LOG","NO","PARTIAL","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical Vivado log from the interrupted Gen12 build; not executed by recovery."
"REC-0203","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\sealed_inputs\G2B_ROUTED.dcp","G2B_ROUTED.dcp","57900063","2026-08-31T10:38:29.2083279+02:00","EAE2DEF4B05A04241A36B79BEF154FB455A53DB91F8C6078FCFC75A30E2ACF83","SEALED_DCP","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Recovery copy; byte-identical to primary sealed DCP."
"REC-0204","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\BUS_SKEW_GROUPS\ROUTED_TIMING_WITHOUT_BUS_SKEW_SEMANTIC_PASS_2.xdc","ROUTED_TIMING_WITHOUT_BUS_SKEW_SEMANTIC_PASS_2.xdc","23394","2026-08-31T10:38:31.3359254+02:00","A05AF5431E521BBC8812DAAE5574CC31D4E7E3BE89DCA0E41974462383BE3071","HISTORICAL_XDC","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical base XDC reference; not active and not modified."
"REC-0205","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\G2B_GEN12_RECOVERY_FORCED_STOP_RECEIPT.txt","G2B_GEN12_RECOVERY_FORCED_STOP_RECEIPT.txt","636","2026-08-31T14:36:39.1901381+02:00","010E438120E7A0E28A5899C60AA9B5F6E9404E9457AD6BA5E7C8C7D9ADB35E82","STOP_RECEIPT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical forced-stop receipt."
"REC-0206","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\G2B_GEN12_RECOVERY_PREPARE_RECEIPT.txt","G2B_GEN12_RECOVERY_PREPARE_RECEIPT.txt","1369","2026-08-31T10:38:37.7346328+02:00","010636F0FAB48C84724EC10D4BEF7172ACF1256F8C0F0D80F834BA8D801DD737","PREPARE_RECEIPT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical recovery-prepare receipt."
"REC-0207","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\workers\09_OWNERSHIP_AXI_TO_SOURCE\attempt_01\09_OWNERSHIP_AXI_TO_SOURCE_ISOLATED.xdc","09_OWNERSHIP_AXI_TO_SOURCE_ISOLATED.xdc","23631","2026-08-31T10:43:57.7067655+02:00","06F27BB2D3E5E6D8691274F7C9D28A8C560F218ADCDD53D173ECFA6AE696A754","HISTORICAL_XDC","NO","PARTIAL","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical isolated Group-9 constraint; prior run incomplete; not active."
"REC-0208","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\workers\09_OWNERSHIP_AXI_TO_SOURCE\attempt_01\09_OWNERSHIP_AXI_TO_SOURCE_OBJECTS.txt","09_OWNERSHIP_AXI_TO_SOURCE_OBJECTS.txt","3441","2026-08-31T10:43:56.2593846+02:00","CE4E8A35CB82CCD0A85AEBF340B997D74FEF9250C86BA76C61769E332079F4DB","OBJECT_LIST","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Exact 58-source/19-destination identity anchor."
"REC-0209","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_RECOVERY_20260831_12R1\workers\09_OWNERSHIP_AXI_TO_SOURCE\attempt_01\worker_result.txt","worker_result.txt","525","2026-08-31T10:39:46.8408488+02:00","C7E030CD5E5C5AA31C626E52384BA9E46806BBCBCED5577A83C7ECE8A3DACCCC","WORKER_STATE","NO","PARTIAL","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical Group-9 worker remained RUNNING until stop; no final report."
"REC-0210","C:\FPGA\G2B_LUT1_AUDIT_TOOLS\g2b_lut1_gen12_bus_skew_worker_20260831.tcl","g2b_lut1_gen12_bus_skew_worker_20260831.tcl","18779","2026-08-31T10:02:21.3644002+02:00","B9E0F164A4E80D8B6F87CF5A74093721730877AB6B2E5F94A8F74D87E65A21CE","HISTORICAL_WORKER_TCL","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical worker source referenced by incident reconstruction; not executed by recovery."
"REC-0211","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260830_07B\METHODOLOGY.rpt","METHODOLOGY.rpt","11089","2026-08-30T10:55:11.6930237+02:00","B80D705E897E613BAF96C9AC8643FD3A559AB4465E305C8757F01856F2BBDC98","METHODOLOGY_REPORT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Older Gen7B methodology antecedent; not current Gen12 proof."
"REC-0212","C:\FPGA\G2B_LUT1_PRODUCT_PRECOMMIT_EVIDENCE_20260831_11\BUS_SKEW.rpt","BUS_SKEW.rpt","5866","2026-08-31T03:42:18.2084923+02:00","6E935A0EEE6DEFF49116171C31D3F86085544D5D8EE78DB4B04D8663FFBBF06E","HISTORICAL_BUS_SKEW_REPORT","NO","PARTIAL","Referenced_By=interrupted draft report(s) or recovery reconstruction; Adjacent Gen11 BUS_SKEW aggregate used only as prior-generation context."
"REC-0213","C:\FPGA\G2B_LUT1_GEN12_RECOVERY_LAUNCH_20260831_01\orchestrator.stdout.log","orchestrator.stdout.log","215","2026-08-31T10:38:38.5703572+02:00","FA451AB9E043030DCDC8A7116FBCFD7EBDCC55030570E3648DA43D2282A375DA","ORCHESTRATOR_STDOUT","NO","COMPLETE","Referenced_By=interrupted draft report(s) or recovery reconstruction; Historical recovery orchestrator stdout receipt."
"REC-0214","C:\FPGA\G2B_LUT1_GEN12_RECOVERY_LAUNCH_20260831_01\orchestrator.stderr.log","orchestrator.stderr.log","0","2026-08-31T10:38:08.9802156+02:00","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","ORCHESTRATOR_STDERR","NO","EMPTY","Referenced_By=interrupted draft report(s) or recovery reconstruction; Zero-byte historical orchestrator stderr."
"REC-0215","C:\FPGA\V41_G2B_EVIDENCE\project-current-state\PROJECT_STATE.json","PROJECT_STATE.json","34518","2026-08-29T18:47:57.1332084+02:00","9ED040C2146C6938F7C4B90694396182D4E1B0C9BD2450675508415386001A14","SSOT_READBACK","NO","COMPLETE","Referenced_By=recovery SSOT comparison; Read-only authoritative project-state revision-3 anchor."
"REC-0216","C:\Users\Łukasz Suduł\.codex\sessions\2026\08\31\rollout-2026-08-31T19-53-38-01a058f4-91ce-78e2-904a-996f9fd15c78.jsonl","rollout-2026-08-31T19-53-38-01a058f4-91ce-78e2-904a-996f9fd15c78.jsonl","3052915","2026-08-31T19:53:39.4625611+02:00","879696768D9038638E161D325EAACEBEDDA8291CAAEEA806058E8E255E4016FB","CODEX_SESSION_RECEIPT","NO","PARTIAL","Referenced_By=recovery interruption reconstruction; Interrupted root execution session; hashed by shared read, not copied."
"REC-0217","C:\Users\Łukasz Suduł\.codex\sessions\2026\08\31\rollout-2026-08-31T20-38-28-01a0591d-9376-7ea2-a769-6753babbefea.jsonl","rollout-2026-08-31T20-38-28-01a0591d-9376-7ea2-a769-6753babbefea.jsonl","1642215","2026-08-31T20:38:28.1506343+02:00","47EA6F2F5D365C9BEC3A975C5B612B93153550198B526C41B3C499B5BFD2B2C0","CODEX_SESSION_RECEIPT","NO","COMPLETE","Referenced_By=recovery interruption reconstruction; Evidence-scaffold sub-session; confirms ledger builder was not executed; hashed, not copied."
"REC-0218","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\evidence_work\G2B_BS0_GROUP9_BISECT.csv","G2B_BS0_GROUP9_BISECT.csv","","","","EXPECTED_OUTPUT","YES","MISSING_EXPECTED","Referenced_By=original expected-output checklist and interrupted evidence index; Not present anywhere in the interrupted-attempt tree; requires future G2B-BS0 continuation."
"REC-0219","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\evidence_work\G2B_BS0_EXPERIMENT_LEDGER.csv","G2B_BS0_EXPERIMENT_LEDGER.csv","","","","EXPECTED_OUTPUT","YES","MISSING_EXPECTED","Referenced_By=original expected-output checklist and interrupted evidence index; Not present anywhere in the interrupted-attempt tree; requires future G2B-BS0 continuation."
"REC-0220","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\evidence_work\G2B_BS0_STATE.json","G2B_BS0_STATE.json","","","","EXPECTED_OUTPUT","YES","MISSING_EXPECTED","Referenced_By=original expected-output checklist and interrupted evidence index; Not present anywhere in the interrupted-attempt tree; requires future G2B-BS0 continuation."
"REC-0221","C:\FPGA\G2B_BS0_GROUP9_ANALYSIS_20260831\evidence_work\G2B_BS0_SHA256_MANIFEST.txt","G2B_BS0_SHA256_MANIFEST.txt","","","","EXPECTED_OUTPUT","YES","MISSING_EXPECTED","Referenced_By=original expected-output checklist and interrupted evidence index; Not present anywhere in the interrupted-attempt tree; requires future G2B-BS0 continuation."
